Chicken (Exotic),bird,Retail,"7,000 8,000 6,000 7,500 6,000 9,500 8,000 7,000 8,000 8,500 6,500 11,000","7,500 7,731"
"",,Wholesale,"5,500 6,500 5,000 6,000 6,000 8,500 7,000 6,000 7,000 7,500 6,000 8,000","7,000 6,615"
Chicken (Local),bird,Retail,"16,000 13,000 16,000 13,000 10,000 12,000 12,000 12,000 17,500 18,000 15,000 15,000 14,000","12,500 14,000"
"",,Wholesale,"13,000 10,000 11,000 13,000 10,000 9,500 10,000 9,000 10,000 15,000 15,000 12,000 13,000 10,000","12,000 11,500"
Coffee (Unprocessed),Kg,Retail,"1,300 700 1,100 2,800 1,600","1,500"
"",,Wholesale,"1,100 550 1,000 2,300 1,350","1,260"
Cotton (Unprocessed),Kg,Retail,"1,200 450",825
"",,Wholesale,"1,100 800 400",767
Cow Peas,Kg,Retail,"2,200 1,800 1,200 2,500 1,600 1,000 2,200 1,600 2,200 1,600 1,600 3,000 2,000 1,800","2,200 1,900"
"",,Wholesale,"2,000 1,500 1,000 2,000 1,300 800 1,850 1,450 1,850 1,400 1,500 1,800 1,600","2,100 1,582"
"Dried Beans, Agwede",Kg,Retail,"1,000 800 1,200 1,100 1,300 1,100 1,200 750","1,056"
"",,Wholesale,"900 750 1,100 1,000 1,200 900 1,050 700",950
"Dried Beans, Nambale",Kg,Retail,"1,000 1,300 1,400 1,100 1,000 1,400 1,100 1,200 1,100 1,200 850 850 1,500","1,000 1,143"
"",,Wholesale,"900 1,100 1,000 950 800 1,250 1,000 1,100 1,000 1,100 800 800 1,250","1,100 1,011"
"Dried Beans, Others",Kg,Retail,"1,500 1,300 1,400 1,100 1,000 1,200 1,000 1,300 950 1,100 700 850 1,500 1,400","1,100 1,160"
"",,Wholesale,"1,300 1,100 1,000 1,050 750 1,100 900 1,200 800 1,000 700 800 1,200 1,100","1,000 1,000"
"Dried Beans, Yellow",Kg,Retail,"1,300 1,300 1,500 1,300 1,400 1,500 1,300 1,300 1,300 1,200 1,000 1,100 1,500","1,300 1,307"
"",,Wholesale,"1,100 1,100 1,200 1,200 1,200 1,350 1,150 1,100 1,150 1,150 950 1,000 1,200","1,200 1,146"
"Eggs, Exotic",tray,Retail,"6,000 6,000 6,000 4,700 7,500 5,600 5,000 6,200 5,000 7,500 7,000 6,000 5,000 6,000","6,000 5,967"
"",,Wholesale,"5,500 4,500 5,000 4,300 5,200 5,400 4,800 5,000 4,800 6,000 7,000 5,500 5,000 5,500","5,500 5,267"
"Eggs, Local",tray,Retail,"8,000 7,000 9,000 10,000 10,500 7,000 6,500 7,200 6,500 7,500 9,000 9,000 8,000 7,000","7,500 7,980"
"",,Wholesale,"6,500 6,000 7,000 8,000 9,000 6,800 6,000 6,000 6,000 8,500 7,500 8,000 5,800","7,000 7,007"
Fish ‐ Nile Perch,Kg,Retail,"5,000 6,000 6,000 2,500 5,000 5,500 5,500 5,500 4,500 5,000","5,050"
"",,Wholesale,"4,500 5,000 4,400 2,300 4,500 4,500 4,500 4,500 4,500 4,500","4,320"
Fish ‐ Tilapia,whole,Retail,"4,000 5,000 5,000 15,000 5,000 5,500 7,000 5,500 8,000 7,500 6,000 5,000 5,000","3,000 6,179"
"",,Wholesale,"3,500 3,500 4,300 13,000 4,700 5,000 6,000 4,200 6,000 7,000 5,000 3,500","2,500 5,246"
Goat Meat,Kg,Retail,"4,000 5,000 6,000 6,000 5,000 4,500 6,000 5,200 6,000 5,000 6,500 5,000 6,000 5,500","5,000 5,380"
"",,Wholesale,"3,300 4,500 5,000 4,500 5,000 4,300 5,000 4,700 5,000 5,000 6,200 5,500 4,000","5,000 4,786"
"Groundnuts, unpounded",Kg,Retail,"2,300 2,200 2,500 2,400 1,900 1,800 2,200 1,800 2,200 2,000 1,800 1,750 3,000 2,700","2,200 2,183"
"",,Wholesale,"2,100 1,900 2,100 1,950 1,500 1,650 1,900 1,500 1,900 1,700 1,500 1,650 3,000 2,250","2,100 1,913"
Honey (Processed),Kg,Retail,"8,000 7,000 7,500 9,000 6,000 10,000 6,200 10,000 4,300 4,000 3,000 7,500","6,875"
"",,Wholesale,"6,000 6,000 6,500 7,000 5,700 8,500 5,700 8,500 4,000 3,800 2,500 6,300","5,875"
"",Central,Eastern,,,Northern,Western,,,,,,,,,,,,
Commodity,,,Kiboga,Masaka,Nakawa,Owino,Mbale,Soroti,Jinja,Iganga,Jinja,Arua,Lira,Hoima,Mbarara,Kabale,Kasese,Avg
Honey (Unprocessed),Kg,Retail,"7,000",,,,"3,600","2,500","8,000","2,600","8,000",,"4,500",,,"5,000",,"5,150"
"",,Wholesale,"6,000",,,,"2,900","2,300","7,000","2,350","7,000",,"4,000",,,"4,000",,"4,444"
Irish Potatoes,Kg,Retail,600,"1,000",480,420,400,800,700,600,700,"1,200","1,300",500,"1,000",350,250,687
"",,Wholesale,500,550,400,380,350,700,600,520,600,"1,000","1,200",425,800,280,200,567
Maize Flour,Kg,Retail,"1,400","1,400","1,400","1,200","1,200","1,200","1,100","1,200","1,100","1,500","1,500","1,100","1,400","1,600","1,100","1,293"
"",,Wholesale,"1,200","1,200","1,200","1,100","1,000","1,000","1,000","1,000","1,000","1,400","1,200",900,"1,200","1,200","1,000","1,107"
Maize Grain,Kg,Retail,550,"1,000",950,530,600,500,630,600,630,800,600,500,500,800,,656
"",,Wholesale,450,600,750,500,500,450,570,500,570,700,550,450,400,600,,542
Matooke,Kg,Retail,500,190,430,320,400,350,220,400,220,550,"1,600",300,"1,000",,230,479
"",,Wholesale,400,160,390,280,300,300,180,380,180,500,"1,500",,800,,200,428
Matooke (Bunch),Bunch,Retail,"8,500","7,500","9,500","10,000","8,000","11,500","12,000","18,000","12,000","8,500","15,000","8,000",,"12,000",,"10,808"
"",,Wholesale,"6,300","6,500","8,500","7,000","7,000","9,500","10,000","15,000","10,000","7,000","12,000",,,"9,600",,"9,033"
Milk (One Litre),Ltrs,Retail,700,800,900,700,800,800,"1,000",500,"1,000","1,000",800,800,500,500,700,767
"",,Wholesale,500,400,800,600,600,700,900,400,900,800,750,600,400,450,700,633
Millet Flour,Kg,Retail,"1,600",,"1,800","1,800","1,500","1,400","1,300","1,500","1,300","1,500","1,000","2,000","1,800","1,500","1,300","1,521"
"",,Wholesale,"1,400",,"1,400","1,300","1,200","1,300","1,000","1,300","1,000","1,400","1,000",,"1,300","1,400","1,200","1,246"
Millet Grain,Kg,Retail,"1,300",,950,900,"1,200",850,"1,000","1,000","1,000",850,600,900,,,"1,100",971
"",,Wholesale,900,,750,850,900,750,900,900,900,700,550,700,,,"1,000",817
Rice (Kayiso),Kg,Retail,"2,000","2,400","1,800","1,600","1,700","1,700","1,700","1,700","1,700","2,000","2,500",,"2,300","1,900","1,800","1,914"
"",,Wholesale,"1,800","2,000","1,600","1,500","1,400","1,600","1,500","1,500","1,500","1,600","2,200",,"2,000","1,600","1,900","1,693"
Rice (Super),Kg,Retail,"2,300","1,800",,"2,200",,"1,800","2,100","2,000","2,100","2,200","2,500","2,000","2,300","2,100","2,100","2,115"
"",,Wholesale,"2,000","1,600",,"1,800",,"1,700","1,900","1,800","1,900","1,900","2,200",,"2,000","1,850","2,000","1,888"
Simsim,Kg,Retail,"3,500",,"3,000","2,200","3,000","2,300","1,700","2,000","1,700","2,000","2,200",,"2,000",,"2,000","2,300"
"",,Wholesale,"3,000",,"2,400","1,700","2,700","2,100","1,500","1,800","1,500","1,700","2,000",,"1,800",,"2,000","2,017"
Sorghum Flour,Kg,Retail,,,"1,000","1,000",700,600,800,"1,000",800,"1,500",700,,"1,300","1,200","1,300",992
"",,Wholesale,,,700,800,600,500,700,900,700,"1,400",700,,"1,200",850,"1,200",854
Sorghum Grain,Kg,Retail,700,,800,600,600,500,700,800,700,700,600,,"1,000","1,000","1,100",754
"",,Wholesale,500,,500,550,400,400,600,650,600,600,500,,700,650,"1,100",596
Soya Beans,Kg,Retail,"1,500","1,500","1,400","1,100","1,700","1,400","1,000","1,100",900,"1,500","1,200","1,400","1,200","1,700","2,000","1,373"
"",,Wholesale,"1,000","1,400","1,000",900,"1,400","1,200",900,900,840,"1,300","1,000","1,000","1,000","1,640","2,000","1,165"
Sunflower,Kg,Retail,,,,400,,400,,600,,,450,,,,,463
"",,Wholesale,,,,350,,350,,500,,,400,,,,,400
Sweet Potatoes,Kg,Retail,500,"1,000",300,430,500,200,170,550,170,500,800,500,,250,320,442
"",,Wholesale,400,700,250,400,300,150,150,450,150,350,600,300,,200,300,336
Tea (Unprocessed),Kg,Retail,,,,400,,,,,,,,,,,,400
"",,Wholesale,,,,350,,,,,,,,,,,,350
Turkey (Bird),bird,Retail,"25,000",,"45,000","54,000","30,000","37,000","29,000","28,000","30,000",,"27,000",,"50,000",,,"35,500"
"",,Wholesale,"20,500",,"40,000","46,000","20,000","34,000","26,000","25,000","28,000",,"25,000",,"50,000",,,"31,450"
Upland Rice,Kg,Retail,"1,800","2,000",,"1,600","2,200",,"1,600","1,600","1,500","2,000","2,200","1,600","2,000","1,800","1,900","1,831"
"",,Wholesale,"1,600","1,800",,"1,450",,,"1,400","1,400","1,400","1,600","2,000","1,320","1,800","1,700","1,800","1,606"
Vanilla (Unprocessed),Kg,Retail,"2,500",,,"2,500",,,,,,,,,,,,"2,500"
